,id,name,location,categories,referralId,hasPerk,venuePage
289,4bfefc3b68c7a593dc004044,Golden Wok Chinese Restaurant,"{'address': '120 Eringate Dr. Unit #3', 'crossStreet': 'Renforth Dr', 'lat': 43.66049068196177, 'lng': -79.58231896162033, 'labeledLatLngs': [{'label': 'display', 'lat': 43.66049068196177, 'lng': -79.58231896162033}], 'postalCode': 'M9C 3Z8', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['120 Eringate Dr. Unit #3 (Renforth Dr)', 'Toronto ON M9C 3Z8', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
291,59e2b05e4382ab4fb179a516,Mr. Gao Chinese Restaurant 高老庄,"{'address': '1170 Burnhamthorpe Road West, units 18-19', 'lat': 43.56856574959939, 'lng': -79.66323991865264, 'labeledLatLngs': [{'label': 'display', 'lat': 43.56856574959939, 'lng': -79.66323991865264}], 'postalCode': 'L5C 4E6', 'cc': 'CA', 'neighborhood': 'Erindale', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1170 Burnhamthorpe Road West, units 18-19', 'Mississauga ON L5C 4E6', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
294,5ba7753c029a550039c37e49,Bayview Garden Chinese Cuisine 采蝶軒,"{'address': '1675 The Chase', 'lat': 43.56493, 'lng': -79.700945, 'labeledLatLngs': [{'label': 'display', 'lat': 43.56493, 'lng': -79.700945}], 'postalCode': 'L5M 5Y7', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1675 The Chase', 'Mississauga ON L5M 5Y7', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
296,4c5f188bb6f3be9ad54f5c73,Wing's Chinese Restaurant,"{'address': '17 Queen St N', 'crossStreet': 'at Britannia Rd W', 'lat': 43.58880980202224, 'lng': -79.7230379241868, 'labeledLatLngs': [{'label': 'display', 'lat': 43.58880980202224, 'lng': -79.7230379241868}], 'postalCode': 'L5N 1A1', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['17 Queen St N (at Britannia Rd W)', 'Mississauga ON L5N 1A1', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
302,4ebfe1168b81127c0b3303d9,Toronto Jaffray Chinese Alliance Church,"{'address': '9950 Sheppard Ave', 'crossStreet': 'Meadowvale rd.', 'lat': 43.80924062025352, 'lng': -79.16847133453612, 'labeledLatLngs': [{'label': 'display', 'lat': 43.80924062025352, 'lng': -79.16847133453612}], 'postalCode': 'M1B 2J6', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['9950 Sheppard Ave (Meadowvale rd.)', 'Toronto ON M1B 2J6', 'Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
334,596aacc76dcf044afa29de63,North-West Chinese Cuisine,"{'address': '8333 Kennedy Road', 'lat': 43.8573, 'lng': -79.30311, 'labeledLatLngs': [{'label': 'display', 'lat': 43.8573, 'lng': -79.30311}], 'postalCode': 'L3R 1J5', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['8333 Kennedy Road', 'Markham ON L3R 1J5', 'Canada']}","[{'id': '4bf58dd8d48988d1d1941735', 'name': 'Noodle House', 'pluralName': 'Noodle Houses', 'shortName': 'Noodles', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
336,5345f39a498e016dd2d7ebf2,Panda Chinese,"{'lat': 43.80614897364144, 'lng': -79.22238412007329, 'labeledLatLngs': [{'label': 'display', 'lat': 43.80614897364144, 'lng': -79.22238412007329}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
337,5287fe1d498e3986274da578,Hakka Chinese Cuisine Tangra Villa,"{'lat': 43.881313, 'lng': -79.288925, 'labeledLatLngs': [{'label': 'display', 'lat': 43.881313, 'lng': -79.288925}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '54135bf5e4b08f3d2429dfdf', 'name': 'Indian Chinese Restaurant', 'pluralName': 'Indian Chinese Restaurants', 'shortName': 'Indian Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
339,4d12924012916dcb8e0fd78a,Chinese Feast,"{'address': '4820 Sheppard Ave East', 'lat': 43.79209579830079, 'lng': -79.24994675974084, 'labeledLatLngs': [{'label': 'display', 'lat': 43.79209579830079, 'lng': -79.24994675974084}], 'cc': 'CA', 'city': 'Scarborough', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4820 Sheppard Ave East', 'Scarborough ON', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
341,4be4a4272468c9280c16ff42,Hallelujah Chinese Evangelical Free Church,"{'address': '393 Middlefield Rd.', 'crossStreet': 'at Scottfield Dr.', 'lat': 43.80702343469475, 'lng': -79.25568956441221, 'labeledLatLngs': [{'label': 'display', 'lat': 43.80702343469475, 'lng': -79.25568956441221}], 'postalCode': 'M1S 5A9', 'cc': 'CA', 'city': 'Scarborough', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['393 Middlefield Rd. (at Scottfield Dr.)', 'Scarborough ON M1S 5A9', 'Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
342,4d30940fac8f6a31a6949d6f,A1 Chinese Radio A1中文電台,"{'address': '221 Whitehall Dr', 'lat': 43.85944335051389, 'lng': -79.34163789954863, 'labeledLatLngs': [{'label': 'display', 'lat': 43.85944335051389, 'lng': -79.34163789954863}], 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['221 Whitehall Dr', 'Markham ON', 'Canada']}","[{'id': '5032856091d4c4b30a586d63', 'name': 'Radio Station', 'pluralName': 'Radio Stations', 'shortName': 'Radio Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
343,4bf4325dd2fbef3b91c2a4c5,CCUE Chinese Media Inc. 事事如意,"{'address': '221 Whitehall Dr.', 'crossStreet': 'at Apple Creek', 'lat': 43.85912453478161, 'lng': -79.34156656265259, 'labeledLatLngs': [{'label': 'display', 'lat': 43.85912453478161, 'lng': -79.34156656265259}], 'cc': 'CA', 'city': 'Richmond Hill', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['221 Whitehall Dr. (at Apple Creek)', 'Richmond Hill ON', 'Canada']}","[{'id': '4bf58dd8d48988d124941735', 'name': 'Office', 'pluralName': 'Offices', 'shortName': 'Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
345,4bc677a551b376b09ab31b6f,Markham Chinese Alliance Church,"{'lat': 43.8570679006353, 'lng': -79.25081035020085, 'labeledLatLngs': [{'label': 'display', 'lat': 43.8570679006353, 'lng': -79.25081035020085}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
346,4bb7f80db35776b0d47ac801,Double Ming Chinese Dessert 圓明圓,"{'address': '4186 Finch Ave. E', 'crossStreet': 'at Midland Ave.', 'lat': 43.804023976662116, 'lng': -79.2879782502371, 'labeledLatLngs': [{'label': 'display', 'lat': 43.804023976662116, 'lng': -79.2879782502371}], 'postalCode': 'M1S 4T5', 'cc': 'CA', 'city': 'Scarborough', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4186 Finch Ave. E (at Midland Ave.)', 'Scarborough ON M1S 4T5', 'Canada']}","[{'id': '4bf58dd8d48988d1d0941735', 'name': 'Dessert Shop', 'pluralName': 'Dessert Shops', 'shortName': 'Desserts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
347,53e68c4f498e3e1c6ad6b282,Kam Yuen Chinese Herbs Co. 金園參茸國藥海味行,"{'address': '3255 Hwy 7 E., Unit 33 & 35, First Markham Place', 'lat': 43.84917080979517, 'lng': -79.3481920685665, 'labeledLatLngs': [{'label': 'display', 'lat': 43.84917080979517, 'lng': -79.3481920685665}], 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['3255 Hwy 7 E., Unit 33 & 35, First Markham Place', 'Markham ON', 'Canada']}","[{'id': '52f2ab2ebcbc57f1066b8b2c', 'name': 'Herbs & Spices Store', 'pluralName': 'Herbs & Spices Stores', 'shortName': 'Herbs & Spices Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
348,4cd7088cfb595481854fe750,Malvern Chinese Free Methodist Church,"{'address': '5800 Sheppard Ave E', 'lat': 43.79569888114929, 'lng': -79.23125267028809, 'labeledLatLngs': [{'label': 'display', 'lat': 43.79569888114929, 'lng': -79.23125267028809}], 'postalCode': 'M1B 5Z5', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['5800 Sheppard Ave E', 'Toronto ON M1B 5Z5', 'Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603634253,False,
393,5f1e02db30d90400411ee743,J&Y Chinese Cuisine,"{'address': '1108 Sheppard Ave. E.', 'lat': 43.77116, 'lng': -79.36941, 'labeledLatLngs': [{'label': 'display', 'lat': 43.77116, 'lng': -79.36941}], 'postalCode': 'M2K 2V9', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1108 Sheppard Ave. E.', 'Toronto ON M2K 2V9', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
425,4c192de698f4a5936eb0fff5,Eden Chinese Food,"{'address': '1025 Coxwell Avenue', 'lat': 43.69704913197519, 'lng': -79.32919166457779, 'labeledLatLngs': [{'label': 'display', 'lat': 43.69704913197519, 'lng': -79.32919166457779}], 'postalCode': 'M4C 3G5', 'cc': 'CA', 'city': 'Toronto Division', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1025 Coxwell Avenue', 'Toronto Division ON M4C 3G5', 'Canada']}","[{'id': '52af3a7c3cf9994f4e043bed', 'name': 'Cantonese Restaurant', 'pluralName': 'Cantonese Restaurants', 'shortName': 'Cantonese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
434,4c368bf12c8020a1a19d8700,Su Good Chinese,"{'address': '2626 danforth ave', 'lat': 43.68852570708679, 'lng': -79.29959964510982, 'labeledLatLngs': [{'label': 'display', 'lat': 43.68852570708679, 'lng': -79.29959964510982}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['2626 danforth ave', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
439,4ee14816b634bfdd0c2bd5b9,Viva Chinese,"{'address': 'Overlea', 'lat': 43.708001985323, 'lng': -79.3426329938852, 'labeledLatLngs': [{'label': 'display', 'lat': 43.708001985323, 'lng': -79.3426329938852}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Overlea', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
441,4d39da7d979ea143c9108afc,Wing Wings chinese food restaurant,"{'address': '3026 Danforth Avenue', 'crossStreet': 'Thyra Avenue', 'lat': 43.69089695776476, 'lng': -79.29008946944775, 'labeledLatLngs': [{'label': 'display', 'lat': 43.69089695776476, 'lng': -79.29008946944775}], 'postalCode': 'M4C 1N2', 'cc': 'CA', 'city': 'East York', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['3026 Danforth Avenue (Thyra Avenue)', 'East York ON M4C 1N2', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
445,519e5984498e0d93b06d2b45,Trendee Chinese Cuisine,"{'address': '64 Overlea Blvd.', 'lat': 43.708212839174564, 'lng': -79.34261997257181, 'labeledLatLngs': [{'label': 'display', 'lat': 43.708212839174564, 'lng': -79.34261997257181}], 'postalCode': 'M4H 1C4', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['64 Overlea Blvd.', 'Toronto ON M4H 1C4', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
478,5aefb64a491be7002c4bd30b,Ontario College of Traditional Chinese Medicine,"{'address': '283 Spadina Ave.', 'lat': 43.6527616, 'lng': -79.39769239999998, 'labeledLatLngs': [{'label': 'display', 'lat': 43.6527616, 'lng': -79.39769239999998}], 'postalCode': 'M5T 2E3', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['283 Spadina Ave.', 'Toronto ON M5T 2E3', 'Canada']}","[{'id': '4bf58dd8d48988d1ad941735', 'name': 'Trade School', 'pluralName': 'Trade Schools', 'shortName': 'Trade School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/tradeschool_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,{'id': '489037540'}
479,57068b11498e49429060c0de,Savoury Chinese Crêpes,"{'address': '492 Dundas St W', 'crossStreet': 'Spadina Ave', 'lat': 43.652863, 'lng': -79.3977, 'labeledLatLngs': [{'label': 'display', 'lat': 43.652863, 'lng': -79.3977}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['492 Dundas St W (Spadina Ave)', 'Toronto ON', 'Canada']}","[{'id': '56aa371be4b08b9a8d57350b', 'name': 'Food Stand', 'pluralName': 'Food Stands', 'shortName': 'Food Stand', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/movingtarget_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
509,51bce774498e1f9912deaf4d,Jade chinese food,"{'address': '1698 eglinton Rd.', 'lat': 43.697764661248975, 'lng': -79.44030583943176, 'labeledLatLngs': [{'label': 'display', 'lat': 43.697764661248975, 'lng': -79.44030583943176}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1698 eglinton Rd.', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
522,54986254498eea3f58be2fa7,Chinese Dumplings,"{'address': '645 St Clair Ave. W.', 'lat': 43.68196820769354, 'lng': -79.42420973379112, 'labeledLatLngs': [{'label': 'display', 'lat': 43.68196820769354, 'lng': -79.42420973379112}], 'postalCode': 'M6C 1A7', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['645 St Clair Ave. W.', 'Toronto ON M6C 1A7', 'Canada']}","[{'id': '4bf58dd8d48988d108941735', 'name': 'Dumpling Restaurant', 'pluralName': 'Dumpling Restaurants', 'shortName': 'Dumplings', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dumplings_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
549,4c9e81e6542b224b7eecf49f,Green Island Chinese Restaurant,"{'address': '572 Rogers Rd', 'crossStreet': 'Keele & Rogera', 'lat': 43.682164, 'lng': -79.471603, 'labeledLatLngs': [{'label': 'display', 'lat': 43.682164, 'lng': -79.471603}], 'postalCode': 'M6M 1B6', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['572 Rogers Rd (Keele & Rogera)', 'Toronto ON M6M 1B6', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634254,False,
559,4ed10a2b29c223f929971b74,Chinese Greek Food,"{'lat': 43.616138, 'lng': -79.525385, 'labeledLatLngs': [{'label': 'display', 'lat': 43.616138, 'lng': -79.525385}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Toronto ON', 'Canada']}",[],v-1603634255,False,
573,548815de498e3487cda854d3,Dragon Palace Chinese Restaurant,"{'address': '1850 Dundas St E', 'lat': 43.61880362343542, 'lng': -79.57328796386717, 'labeledLatLngs': [{'label': 'display', 'lat': 43.61880362343542, 'lng': -79.57328796386717}], 'postalCode': 'L4X 1L9', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1850 Dundas St E', 'Mississauga ON L4X 1L9', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634255,False,
588,52235a778bbdb2fb6acda853,"Bhawani P Sinanan R.TCMP, R.Ac                    Registered Acupuncturist,  Registered Traditional Chinese Medicine Practitioner","{'address': '85 Rosedale ave W #9', 'crossStreet': 'Vodden and Main st N', 'lat': 43.686649689825074, 'lng': -79.77140665054321, 'labeledLatLngs': [{'label': 'display', 'lat': 43.686649689825074, 'lng': -79.77140665054321}], 'postalCode': 'L6X 4H5', 'cc': 'CA', 'city': 'Brampton', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['85 Rosedale ave W #9 (Vodden and Main st N)', 'Brampton ON L6X 4H5', 'Canada']}","[{'id': '4bf58dd8d48988d104941735', 'name': 'Medical Center', 'pluralName': 'Medical Centers', 'shortName': 'Medical', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_', 'suffix': '.png'}, 'primary': True}]",v-1603634255,False,{'id': '68374940'}
589,4eac723e6c250091a1d8437c,Kai kai chinese food,"{'address': '320 Main St. N.', 'crossStreet': 'at Vodden St. E.', 'lat': 43.69295464534676, 'lng': -79.76835558184004, 'labeledLatLngs': [{'label': 'display', 'lat': 43.69295464534676, 'lng': -79.76835558184004}], 'postalCode': 'L6V 4A3', 'cc': 'CA', 'city': 'Brampton', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['320 Main St. N. (at Vodden St. E.)', 'Brampton ON L6V 4A3', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634255,False,
590,4e126755b61c637b97b67af4,Ancom Chinese Restaurant,"{'address': '834 The Queensway', 'crossStreet': 'Loma Road', 'lat': 43.62448125348336, 'lng': -79.50944783103301, 'labeledLatLngs': [{'label': 'display', 'lat': 43.62448125348336, 'lng': -79.50944783103301}], 'postalCode': 'M8Z 1N5', 'cc': 'CA', 'neighborhood': 'The Queensway', 'city': 'Etobicoke', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['834 The Queensway (Loma Road)', 'Etobicoke ON M8Z 1N5', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634255,False,
599,4bc0779eb492d13a8d42a460,Phoenix Chinese Restaurant 新蘭香閣港式餐廳,"{'address': '4040 Creditview Rd.', 'crossStreet': 'at Burnhamthorpe Rd W', 'lat': 43.56832453939376, 'lng': -79.66567167600681, 'labeledLatLngs': [{'label': 'display', 'lat': 43.56832453939376, 'lng': -79.66567167600681}], 'postalCode': 'L5C 3Y8', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4040 Creditview Rd. (at Burnhamthorpe Rd W)', 'Mississauga ON L5C 3Y8', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634255,False,
634,4b6cae0ef964a520b14b2ce3,Paul Wong's Chinese Restaurant,"{'address': '376 Kingston Road Unit #8', 'lat': 43.810855704906125, 'lng': -79.12915706634521, 'labeledLatLngs': [{'label': 'display', 'lat': 43.810855704906125, 'lng': -79.12915706634521}], 'postalCode': 'L1V 6K4', 'cc': 'CA', 'city': 'Pickering', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['376 Kingston Road Unit #8', 'Pickering ON L1V 6K4', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634255,False,
635,5e965204c46d8500087ca50c,Paul Wong Fine Chinese Cuisine,"{'address': '376 Kingston Rd', 'lat': 43.810697, 'lng': -79.129007, 'labeledLatLngs': [{'label': 'display', 'lat': 43.810697, 'lng': -79.129007}], 'postalCode': 'L1V 6K4', 'cc': 'CA', 'city': 'Pickering', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['376 Kingston Rd', 'Pickering ON L1V 6K4', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634255,False,
640,4b7054e3f964a5204d132de3,Wonder Season Chinese Restaurant,"{'address': '4379 Kingston Road', 'lat': 43.76535407, 'lng': -79.19053556, 'labeledLatLngs': [{'label': 'display', 'lat': 43.76535407, 'lng': -79.19053556}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4379 Kingston Road', 'Toronto ON', 'Canada']}",[],v-1603634255,False,
719,4cfd64dbd7206ea8b1e64869,South Sea Chinese Food Restaurant,"{'address': '1330 danforth ave', 'crossStreet': 'Greenwood and danforth', 'lat': 43.682414128042566, 'lng': -79.32884506645185, 'labeledLatLngs': [{'label': 'display', 'lat': 43.682414128042566, 'lng': -79.32884506645185}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1330 danforth ave (Greenwood and danforth)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634256,False,
730,523e2174498e5496ed8739a7,Kingston Chinese Restaurant,"{'address': '955 Kingston Road', 'lat': 43.68212, 'lng': -79.28598, 'labeledLatLngs': [{'label': 'display', 'lat': 43.68212, 'lng': -79.28598}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['955 Kingston Road', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603634256,False,
